7.69122 0.169827
7.86146 0.16106
8.03548 0.152746
8.21334 0.144862
8.39515 0.137384
8.58097 0.130292
8.77091 0.123567
8.96506 0.117188
9.1635 0.111139
9.36633 0.105402
9.57366 0.0999611
9.78557 0.0948011
10.0022 0.0899075
10.2236 0.0852665
10.4499 0.080865
10.6812 0.0766908
10.9176 0.072732
11.1593 0.0689776
11.4063 0.065417
11.6588 0.0620402
11.9168 0.0588377
12.1806 0.0558005
12.4502 0.0529201
12.7258 0.0501884
13.0075 0.0475977
13.2954 0.0451407
13.5897 0.0428105
13.8905 0.0406007
14.198 0.0385049
14.5123 0.0365173
14.8335 0.0346323
15.1618 0.0328445
15.4974 0.0311491
15.8405 0.0295412
16.1911 0.0280163
16.5495 0.0265701
16.9158 0.0251986
17.2902 0.0238978
17.673 0.0226642
18.0641 0.0214943
18.464 0.0203848
18.8727 0.0193325
19.2904 0.0183346
19.7174 0.0173881
20.1539 0.0164906
20.6 0.0156393
21.056 0.014832
21.522 0.0140664
21.9984 0.0133403
22.4854 0.0126517
22.9831 0.0119986
23.4918 0.0113792
24.0118 0.0107918
24.5433 0.0102348
25.0866 0.00970645
25.6419 0.00920541
26.2094 0.00873023
26.7896 0.00827958
27.3826 0.00785219
27.9887 0.00744686
28.6082 0.00706245
29.2415 0.00669789
29.8887 0.00635215
30.5503 0.00602425
31.2265 0.00571328
31.9177 0.00541836
32.6242 0.00513867
33.3464 0.00487341
34.0845 0.00462185
34.839 0.00438327
35.6101 0.004157
36.3984 0.00394242
37.204 0.00373891
38.0275 0.00354591
38.8693 0.00336287
39.7297 0.00318928
40.6091 0.00302465
41.508 0.00286852
42.4267 0.00272045
43.3658 0.00258002
44.3258 0.00244684
45.3069 0.00232053
46.3098 0.00220075
47.3348 0.00208715
48.3826 0.00197941
49.4535 0.00187723
50.5482 0.00178033
51.6671 0.00168843
52.8107 0.00160127
53.9797 0.00151862
55.1745 0.00144023
56.3958 0.00136588
57.6442 0.00129537
58.9201 0.00122851
60.2243 0.00116509
61.5574 0.00110495
62.9199 0.00104791
64.3127 0.00099382
65.7362 0.000942519
67.1913 0.000893867
68.6786 0.000847726
70.1988 0.000803966
71.7526 0.000762466
73.3409 0.000723107
74.9643 0.000685781
76.6236 0.000650381
78.3197 0.000616808
80.0533 0.000584969
81.8253 0.000554773
83.6365 0.000526136
85.4878 0.000498977
87.38 0.00047322
89.3142 0.000448792
91.2912 0.000425626
93.3119 0.000403655
95.3773 0.000382818
97.4885 0.000363057
99.6464 0.000344316
101.852 0.000326543
104.107 0.000309687
106.411 0.000293701
108.766 0.00027854
111.174 0.000264162
113.635 0.000250526
116.15 0.000237594
118.721 0.000225329
121.349 0.000213698
124.035 0.000202667
126.781 0.000192205
129.587 0.000182284
132.455 0.000172874
135.387 0.00016395
138.384 0.000155487
141.447 0.000147461
144.578 0.000139849
147.778 0.00013263
151.049 0.000125784
154.393 0.000119291
157.81 0.000113133
161.303 0.000107293
164.874 0.000101755
168.523 9.65023e-05
172.254 9.15209e-05
176.066 8.67966e-05
179.964 8.23162e-05
183.947 7.8067e-05
188.019 7.40372e-05
192.181 7.02154e-05
196.435 6.65909e-05
200.783 6.31535e-05
205.227 5.98935e-05
209.77 5.68019e-05
214.413 5.38698e-05
219.159 5.1089e-05
224.01 4.84518e-05
228.968 4.59507e-05
234.037 4.35788e-05
239.217 4.13292e-05
244.512 3.91958e-05
249.924 3.71726e-05
255.457 3.52537e-05
261.111 3.34339e-05
266.891 3.17081e-05
272.798 3.00713e-05
278.837 2.8519e-05
285.009 2.70469e-05
291.318 2.56507e-05
297.766 2.43267e-05
304.357 2.30709e-05
311.094 2.188e-05
317.98 2.07506e-05
325.018 1.96794e-05
332.213 1.86636e-05
339.566 1.77002e-05
347.082 1.67865e-05
354.765 1.592e-05
362.618 1.50982e-05
370.644 1.43188e-05
378.849 1.35797e-05
387.234 1.28787e-05
395.806 1.22139e-05
